date,year,month,hour,season,weekday,is_holiday,working_day,weather_sit,is_covid,temp,wind,humidity,total_count
2021-11-25,2021,11,20,4,3,1,0,2.0,1,-0.5922618297320194,-0.831054232657217,-0.5408385242206104,120.0
2021-11-25,2021,11,21,4,3,1,0,2.0,1,-0.5922618297320194,-1.6968138361270033,-0.11605500855989793,120.0
2021-11-25,2021,11,22,4,3,1,0,2.0,1,-0.48869567322295315,-1.6968138361270033,-0.5408385242206104,104.0
2021-11-25,2021,11,23,4,3,1,0,2.0,1,-0.5922618297320194,-0.9547341760100437,0.36182644655840357,65.0
2021-11-26,2021,11,0,4,4,0,1,2.0,1,-0.6958279862410857,-0.831054232657217,0.9459037805918832,17.0
2021-11-26,2021,11,1,4,4,0,1,2.0,1,-0.6958279862410857,-0.831054232657217,1.2113934778798285,8.0
2021-11-26,2021,11,2,4,4,0,1,2.0,1,-0.799394142750152,-0.3363344592459106,1.5299811146253628,3.0
2021-11-26,2021,11,3,4,4,0,1,2.0,1,-0.799394142750152,-0.5836943459515638,1.2113934778798285,7.0
2021-11-26,2021,11,4,4,4,0,1,2.0,1,-0.799394142750152,-0.5836943459515638,1.5299811146253628,8.0
2021-11-26,2021,11,5,4,4,0,1,1.0,1,-0.799394142750152,-0.3363344592459106,1.5299811146253628,8.0
2021-11-26,2021,11,6,4,4,0,1,1.0,1,-0.5922618297320194,1.2715048043408355,-0.11605500855989793,36.0
2021-11-26,2021,11,7,4,4,0,1,3.0,1,-0.6958279862410857,1.2715048043408355,0.09633674927045828,73.0
2021-11-26,2021,11,8,4,4,0,1,2.0,1,-0.6958279862410857,2.013584464457795,0.09633674927045828,129.0
2021-11-26,2021,11,9,4,4,0,1,1.0,1,-0.6958279862410857,2.384624294516275,-0.7532302820509666,215.0
2021-11-26,2021,11,10,4,4,0,1,1.0,1,-0.6958279862410857,2.384624294516275,-1.12491585825409,255.0
2021-11-26,2021,11,11,4,4,0,1,3.0,1,-0.799394142750152,2.8793440679275815,-1.4435034949996244,297.0
2021-11-26,2021,11,12,4,4,0,1,3.0,1,-0.6958279862410857,2.6319841812219282,-1.6027973133723914,337.0
2021-11-26,2021,11,13,4,4,0,1,3.0,1,-0.799394142750152,2.1372644078106218,-1.6027973133723914,395.0
2021-11-26,2021,11,14,4,4,0,1,2.0,1,-0.9029602992592182,2.384624294516275,-1.3373076160844461,421.0
2021-11-26,2021,11,15,4,4,0,1,2.0,1,-0.9029602992592182,2.384624294516275,-1.3373076160844461,341.0
2021-11-26,2021,11,16,4,4,0,1,2.0,1,-1.1100926122773507,2.013584464457795,-1.018719979338912,305.0
2021-11-26,2021,11,17,4,4,0,1,3.0,1,-1.1100926122773507,2.013584464457795,-1.1780137977116791,240.0
2021-11-26,2021,11,18,4,4,0,1,2.0,1,-1.2136587687864169,0.6531050875767024,-1.018719979338912,186.0
2021-11-26,2021,11,19,4,4,0,1,2.0,1,-1.2136587687864169,1.766224577752142,-1.018719979338912,151.0
2021-11-26,2021,11,20,4,4,0,1,2.0,1,-1.2136587687864169,0.776785030929529,-1.018719979338912,120.0
2021-11-26,2021,11,21,4,4,0,1,2.0,1,-1.3172249252954833,1.0241449176351822,-0.8594261609661448,88.0
2021-11-26,2021,11,22,4,4,0,1,2.0,1,-1.3172249252954833,1.0241449176351822,-0.8594261609661448,103.0
2021-11-26,2021,11,23,4,4,0,1,2.0,1,-1.3172249252954833,0.6531050875767024,-0.8594261609661448,76.0
2021-11-27,2021,11,0,4,5,0,0,2.0,1,-1.3172249252954833,1.0241449176351822,-0.8594261609661448,71.0
2021-11-27,2021,11,1,4,5,0,0,2.0,1,-1.3172249252954833,1.2715048043408355,-0.8594261609661448,56.0
2021-11-27,2021,11,2,4,5,0,0,2.0,1,-1.3172249252954833,1.2715048043408355,-1.071817918796501,42.0
2021-11-27,2021,11,3,4,5,0,0,3.0,1,-1.4207910818045495,1.0241449176351822,-0.8594261609661448,27.0
2021-11-27,2021,11,4,4,5,0,0,2.0,1,-1.4207910818045495,1.5188646910464887,-0.8594261609661448,11.0
2021-11-27,2021,11,5,4,5,0,0,2.0,1,-1.4207910818045495,-0.08897457254025733,-0.8594261609661448,14.0
2021-11-27,2021,11,6,4,5,0,0,3.0,1,-1.4207910818045495,0.15838531416539592,-0.8594261609661448,32.0
2021-11-27,2021,11,7,4,5,0,0,3.0,1,-1.3172249252954833,-0.08897457254025733,-0.8594261609661448,55.0
2021-11-27,2021,11,8,4,5,0,0,1.0,1,-1.2136587687864169,1.0241449176351822,-1.018719979338912,108.0
2021-11-27,2021,11,9,4,5,0,0,1.0,1,-1.1100926122773507,1.5188646910464887,-1.1780137977116791,218.0
2021-11-27,2021,11,10,4,5,0,0,1.0,1,-1.1100926122773507,1.2715048043408355,-1.1780137977116791,263.0
2021-11-27,2021,11,11,4,5,0,0,1.0,1,-0.9029602992592182,1.2715048043408355,-1.4966014344572134,334.0
2021-11-27,2021,11,12,4,5,0,0,1.0,1,-0.9029602992592182,0.15838531416539592,-1.4966014344572134,406.0
2021-11-27,2021,11,13,4,5,0,0,1.0,1,-0.9029602992592182,1.0241449176351822,-1.6027973133723914,373.0
2021-11-27,2021,11,14,4,5,0,0,2.0,1,-0.9029602992592182,0.40574520087104915,-1.4966014344572134,407.0
2021-11-27,2021,11,15,4,5,0,0,2.0,1,-0.799394142750152,0.6531050875767024,-1.4435034949996244,475.0
2021-11-27,2021,11,16,4,5,0,0,2.0,1,-0.9029602992592182,-0.831054232657217,-1.3373076160844461,453.0
2021-11-27,2021,11,17,4,5,0,0,2.0,1,-0.9029602992592182,-0.831054232657217,-1.3373076160844461,301.0
2021-11-27,2021,11,18,4,5,0,0,2.0,1,-0.9029602992592182,-0.5836943459515638,-0.9656220398813228,243.0
2021-11-27,2021,11,19,4,5,0,0,2.0,1,-0.9029602992592182,-0.5836943459515638,-0.5939364636781994,212.0
2021-11-27,2021,11,20,4,5,0,0,2.0,1,-0.9029602992592182,-0.3363344592459106,-0.8063282215085557,167.0
2021-11-27,2021,11,21,4,5,0,0,2.0,1,-0.9029602992592182,-0.831054232657217,-0.9656220398813228,140.0
2021-11-27,2021,11,22,4,5,0,0,2.0,1,-0.9029602992592182,-0.831054232657217,-0.8063282215085557,149.0
2021-11-27,2021,11,23,4,5,0,0,2.0,1,-0.9029602992592182,-0.3363344592459106,-0.8063282215085557,120.0
2021-11-28,2021,11,0,4,6,0,0,2.0,1,-0.9029602992592182,-0.831054232657217,-0.8063282215085557,79.0
2021-11-28,2021,11,1,4,6,0,0,2.0,1,-0.9029602992592182,-0.9547341760100437,-0.5939364636781994,66.0
2021-11-28,2021,11,2,4,6,0,0,2.0,1,-0.9029602992592182,-0.3363344592459106,-0.5939364636781994,57.0
2021-11-28,2021,11,3,4,6,0,0,2.0,1,-1.0065264557682845,-0.3363344592459106,-0.3815447058478432,30.0
2021-11-28,2021,11,4,4,6,0,0,2.0,1,-1.1100926122773507,-0.831054232657217,-0.169152948017487,14.0
2021-11-28,2021,11,5,4,6,0,0,1.0,1,-1.1100926122773507,-1.6968138361270033,-0.4346426453054323,16.0
2021-11-28,2021,11,6,4,6,0,0,1.0,1,-1.2136587687864169,-1.6968138361270033,0.043238809812869226,33.0
2021-11-28,2021,11,7,4,6,0,0,1.0,1,-1.2136587687864169,-0.831054232657217,0.3087285071008145,58.0
2021-11-28,2021,11,8,4,6,0,0,1.0,1,-0.9029602992592182,-0.3363344592459106,-0.169152948017487,119.0
2021-11-28,2021,11,9,4,6,0,0,1.0,1,-0.799394142750152,0.15838531416539592,-0.3815447058478432,243.0
2021-11-28,2021,11,10,4,6,0,0,1.0,1,-0.5922618297320194,-0.08897457254025733,-0.9656220398813228,350.0
2021-11-28,2021,11,11,4,6,0,0,1.0,1,-0.48869567322295315,-0.3363344592459106,-1.12491585825409,491.0
2021-11-28,2021,11,12,4,6,0,0,1.0,1,-0.17799720369575434,-0.5836943459515638,-1.4966014344572134,577.0
2021-11-28,2021,11,13,4,6,0,0,1.0,1,-0.17799720369575434,-0.08897457254025733,-1.3904055555420354,601.0
2021-11-28,2021,11,14,4,6,0,0,1.0,1,-0.2815633602048206,-0.08897457254025733,-1.071817918796501,713.0
2021-11-28,2021,11,15,4,6,0,0,1.0,1,-0.2815633602048206,-0.3363344592459106,-1.2311117371692681,598.0
2021-11-28,2021,11,16,4,6,0,0,2.0,1,-0.38512951671388684,-0.5836943459515638,-0.9125241004237338,605.0
2021-11-28,2021,11,17,4,6,0,0,2.0,1,-0.5922618297320194,0.40574520087104915,-0.32844676639025416,400.0
2021-11-28,2021,11,18,4,6,0,0,2.0,1,-0.5922618297320194,-0.08897457254025733,-0.5408385242206104,308.0
2021-11-28,2021,11,19,4,6,0,0,2.0,1,-0.5922618297320194,0.15838531416539592,-0.5408385242206104,229.0
2021-11-28,2021,11,20,4,6,0,0,2.0,1,-0.6958279862410857,0.6531050875767024,-0.3815447058478432,147.0
2021-11-28,2021,11,21,4,6,0,0,2.0,1,-0.6958279862410857,0.40574520087104915,-0.5939364636781994,143.0
2021-11-28,2021,11,22,4,6,0,0,2.0,1,-0.6958279862410857,0.15838531416539592,-0.9656220398813228,115.0
2021-11-28,2021,11,23,4,6,0,0,2.0,1,-0.6958279862410857,0.776785030929529,-1.12491585825409,67.0
2021-11-29,2021,11,0,4,0,0,1,2.0,1,-0.799394142750152,1.0241449176351822,-1.4435034949996244,26.0
2021-11-29,2021,11,1,4,0,0,1,2.0,1,-0.9029602992592182,2.1372644078106218,-1.1780137977116791,17.0
2021-11-29,2021,11,2,4,0,0,1,2.0,1,-0.9029602992592182,1.5188646910464887,-1.3373076160844461,9.0
2021-11-29,2021,11,3,4,0,0,1,3.0,1,-1.1100926122773507,0.15838531416539592,-1.018719979338912,6.0
2021-11-29,2021,11,4,4,0,0,1,1.0,1,-1.2136587687864169,0.40574520087104915,-0.8594261609661448,11.0
2021-11-29,2021,11,5,4,0,0,1,1.0,1,-1.2136587687864169,-0.08897457254025733,-0.8594261609661448,38.0
2021-11-29,2021,11,6,4,0,0,1,1.0,1,-1.2136587687864169,-0.08897457254025733,-0.6470344031357885,118.0
2021-11-29,2021,11,7,4,0,0,1,1.0,1,-1.1100926122773507,0.15838531416539592,-0.8594261609661448,370.0
2021-11-29,2021,11,8,4,0,0,1,1.0,1,-0.9029602992592182,0.15838531416539592,-0.8063282215085557,491.0
2021-11-29,2021,11,9,4,0,0,1,1.0,1,-0.799394142750152,1.0241449176351822,-0.9656220398813228,340.0
2021-11-29,2021,11,10,4,0,0,1,1.0,1,-0.6958279862410857,2.1372644078106218,-1.2842096766268571,229.0
2021-11-29,2021,11,11,4,0,0,1,2.0,1,-0.799394142750152,2.6319841812219282,-1.3373076160844461,257.0
2021-11-29,2021,11,12,4,0,0,1,2.0,1,-0.6958279862410857,2.013584464457795,-1.2842096766268571,309.0
2021-11-29,2021,11,13,4,0,0,1,2.0,1,-0.799394142750152,0.40574520087104915,-0.9656220398813228,284.0
2021-11-29,2021,11,14,4,0,0,1,1.0,1,-0.799394142750152,1.2715048043408355,-0.9656220398813228,287.0
2021-11-29,2021,11,15,4,0,0,1,2.0,1,-0.799394142750152,0.6531050875767024,-1.1780137977116791,427.0
2021-11-29,2021,11,16,4,0,0,1,2.0,1,-0.9029602992592182,0.776785030929529,-0.9656220398813228,503.0
2021-11-29,2021,11,17,4,0,0,1,3.0,1,-1.0065264557682845,0.40574520087104915,-1.018719979338912,608.0
2021-11-29,2021,11,18,4,0,0,1,1.0,1,-1.1100926122773507,-0.3363344592459106,-0.8594261609661448,531.0
2021-11-29,2021,11,19,4,0,0,1,1.0,1,-1.1100926122773507,-0.831054232657217,-0.8594261609661448,356.0
2021-11-29,2021,11,20,4,0,0,1,1.0,1,-1.1100926122773507,-0.5836943459515638,-0.8594261609661448,228.0
2021-11-29,2021,11,21,4,0,0,1,1.0,1,-1.2136587687864169,-0.831054232657217,-0.4346426453054323,165.0
2021-11-29,2021,11,22,4,0,0,1,1.0,1,-1.3172249252954833,-0.831054232657217,0.043238809812869226,79.0
2021-11-29,2021,11,23,4,0,0,1,2.0,1,-1.3172249252954833,-0.9547341760100437,0.043238809812869226,57.0
2021-11-30,2021,11,0,4,1,0,1,2.0,1,-1.3172249252954833,-0.5836943459515638,0.5742182043887598,28.0
2021-11-30,2021,11,1,4,1,0,1,2.0,1,-1.3172249252954833,-0.5836943459515638,0.3087285071008145,10.0
2021-11-30,2021,11,2,4,1,0,1,2.0,1,-1.3172249252954833,-0.831054232657217,0.3087285071008145,11.0
2021-11-30,2021,11,3,4,1,0,1,2.0,1,-1.3172249252954833,-1.6968138361270033,0.043238809812869226,1.0
2021-11-30,2021,11,4,4,1,0,1,2.0,1,-1.3172249252954833,-0.3363344592459106,0.3087285071008145,15.0
2021-11-30,2021,11,5,4,1,0,1,2.0,1,-1.3172249252954833,-0.08897457254025733,0.5742182043887598,58.0
2021-11-30,2021,11,6,4,1,0,1,2.0,1,-1.2136587687864169,-0.08897457254025733,0.3087285071008145,161.0
2021-11-30,2021,11,7,4,1,0,1,2.0,1,-1.2136587687864169,-0.5836943459515638,0.043238809812869226,403.0
2021-11-30,2021,11,8,4,1,0,1,2.0,1,-1.1100926122773507,-0.5836943459515638,-0.169152948017487,585.0
2021-11-30,2021,11,9,4,1,0,1,2.0,1,-1.1100926122773507,0.15838531416539592,-0.169152948017487,350.0
2021-11-30,2021,11,10,4,1,0,1,2.0,1,-0.9029602992592182,0.776785030929529,-0.9656220398813228,231.0
2021-11-30,2021,11,11,4,1,0,1,1.0,1,-0.6958279862410857,1.0241449176351822,-1.2842096766268571,270.0
2021-11-30,2021,11,12,4,1,0,1,2.0,1,-0.5922618297320194,0.15838531416539592,-1.2842096766268571,353.0
2021-11-30,2021,11,13,4,1,0,1,2.0,1,-0.5922618297320194,0.40574520087104915,-1.12491585825409,340.0
2021-11-30,2021,11,14,4,1,0,1,1.0,1,-0.48869567322295315,0.15838531416539592,-1.2842096766268571,359.0
2021-11-30,2021,11,15,4,1,0,1,1.0,1,-0.48869567322295315,-0.831054232657217,-1.2842096766268571,433.0
2021-11-30,2021,11,16,4,1,0,1,1.0,1,-0.5922618297320194,-1.6968138361270033,-1.2842096766268571,551.0
2021-11-30,2021,11,17,4,1,0,1,1.0,1,-0.6958279862410857,-1.6968138361270033,-0.7532302820509666,778.0
2021-11-30,2021,11,18,4,1,0,1,1.0,1,-1.0065264557682845,-0.831054232657217,-0.169152948017487,641.0
2021-11-30,2021,11,19,4,1,0,1,1.0,1,-1.0065264557682845,-1.6968138361270033,0.6273161438463488,457.0
2021-11-30,2021,11,20,4,1,0,1,1.0,1,-1.0065264557682845,-1.6968138361270033,0.09633674927045828,302.0
2021-11-30,2021,11,21,4,1,0,1,1.0,1,-1.1100926122773507,-1.6968138361270033,0.5742182043887598,226.0
2021-11-30,2021,11,22,4,1,0,1,3.0,1,-1.1100926122773507,-0.831054232657217,0.3087285071008145,175.0
2021-11-30,2021,11,23,4,1,0,1,3.0,1,-1.2136587687864169,-1.6968138361270033,0.3087285071008145,105.0
2021-12-01,2021,12,0,4,2,0,1,1.0,1,-1.2136587687864169,-1.6968138361270033,0.5742182043887598,40.0
2021-12-01,2021,12,1,4,2,0,1,1.0,1,-1.3172249252954833,-0.831054232657217,0.8928058411342941,20.0
2021-12-01,2021,12,2,4,2,0,1,1.0,1,-1.3172249252954833,-1.6968138361270033,0.5742182043887598,3.0
2021-12-01,2021,12,3,4,2,0,1,1.0,1,-1.3172249252954833,-1.6968138361270033,0.8928058411342941,7.0
2021-12-01,2021,12,4,4,2,0,1,1.0,1,-1.4207910818045495,-0.9547341760100437,0.8928058411342941,10.0
2021-12-01,2021,12,5,4,2,0,1,1.0,1,-1.4207910818045495,-1.6968138361270033,1.2113934778798285,44.0
2021-12-01,2021,12,6,4,2,0,1,1.0,1,-1.4207910818045495,-1.6968138361270033,0.8928058411342941,138.0
2021-12-01,2021,12,7,4,2,0,1,1.0,1,-1.3172249252954833,-0.831054232657217,0.8928058411342941,401.0
2021-12-01,2021,12,8,4,2,0,1,1.0,1,-1.0065264557682845,-0.9547341760100437,0.8928058411342941,667.0
2021-12-01,2021,12,9,4,2,0,1,1.0,1,-0.5922618297320194,-1.6968138361270033,-0.32844676639025416,413.0
2021-12-01,2021,12,10,4,2,0,1,3.0,1,-0.48869567322295315,-0.831054232657217,-0.5408385242206104,321.0
2021-12-01,2021,12,11,4,2,0,1,3.0,1,-0.2815633602048206,-1.6968138361270033,-1.2311117371692681,311.0
2021-12-01,2021,12,12,4,2,0,1,3.0,1,-0.17799720369575434,-0.3363344592459106,-1.3904055555420354,429.0
2021-12-01,2021,12,13,4,2,0,1,2.0,1,-0.07443104718668808,-0.08897457254025733,-1.3373076160844461,431.0
2021-12-01,2021,12,14,4,2,0,1,2.0,1,-0.17799720369575434,0.15838531416539592,-1.3904055555420354,439.0
2021-12-01,2021,12,15,4,2,0,1,2.0,1,-0.2815633602048206,0.15838531416539592,-0.9125241004237338,498.0
2021-12-01,2021,12,16,4,2,0,1,2.0,1,-0.2815633602048206,-0.3363344592459106,-0.9125241004237338,635.0
2021-12-01,2021,12,17,4,2,0,1,2.0,1,-0.38512951671388684,-0.08897457254025733,-0.5408385242206104,849.0
2021-12-01,2021,12,18,4,2,0,1,1.0,1,-0.48869567322295315,-0.831054232657217,-0.32844676639025416,732.0
2021-12-01,2021,12,19,4,2,0,1,2.0,1,-0.48869567322295315,-0.08897457254025733,-0.32844676639025416,504.0
2021-12-01,2021,12,20,4,2,0,1,2.0,1,-0.5922618297320194,-0.3363344592459106,-0.11605500855989793,331.0
2021-12-01,2021,12,21,4,2,0,1,2.0,1,-0.48869567322295315,-0.08897457254025733,-0.32844676639025416,292.0
2021-12-01,2021,12,22,4,2,0,1,2.0,1,-0.5922618297320194,-0.08897457254025733,0.36182644655840357,180.0
2021-12-01,2021,12,23,4,2,0,1,2.0,1,-0.5922618297320194,-0.08897457254025733,0.36182644655840357,92.0
2021-12-03,2021,12,0,4,4,0,1,2.0,1,0.13270126583144445,2.013584464457795,-1.3373076160844461,75.0
2021-12-03,2021,12,1,4,4,0,1,1.0,1,-0.17799720369575434,1.5188646910464887,-0.9125241004237338,46.0
2021-12-03,2021,12,2,4,4,0,1,1.0,1,-0.38512951671388684,1.5188646910464887,-0.7532302820509666,20.0
2021-12-03,2021,12,3,4,4,0,1,1.0,1,-0.48869567322295315,1.766224577752142,-0.9125241004237338,20.0
2021-12-03,2021,12,4,4,4,0,1,1.0,1,-0.5922618297320194,0.776785030929529,-0.9656220398813228,28.0
2021-12-03,2021,12,5,4,4,0,1,1.0,1,-0.5922618297320194,1.0241449176351822,-0.9656220398813228,46.0
2021-12-03,2021,12,6,4,4,0,1,1.0,1,-0.5922618297320194,1.0241449176351822,-0.9656220398813228,167.0
2021-12-03,2021,12,7,4,4,0,1,1.0,1,-0.5922618297320194,-0.5836943459515638,-0.9656220398813228,390.0
2021-12-03,2021,12,8,4,4,0,1,2.0,1,-0.38512951671388684,-0.08897457254025733,-1.2311117371692681,585.0
2021-12-03,2021,12,9,4,4,0,1,2.0,1,-0.38512951671388684,-0.3363344592459106,-1.2311117371692681,500.0
2021-12-03,2021,12,10,4,4,0,1,2.0,1,-0.38512951671388684,0.6531050875767024,-1.2311117371692681,383.0
2021-12-03,2021,12,11,4,4,0,1,2.0,1,-0.38512951671388684,1.0241449176351822,-1.2311117371692681,405.0
2021-12-03,2021,12,12,4,4,0,1,2.0,1,-0.38512951671388684,0.776785030929529,-1.2311117371692681,423.0
2021-12-03,2021,12,13,4,4,0,1,2.0,1,-0.38512951671388684,0.40574520087104915,-1.071817918796501,465.0
2021-12-03,2021,12,14,4,4,0,1,2.0,1,-0.2815633602048206,0.776785030929529,-1.2311117371692681,482.0
2021-12-03,2021,12,15,4,4,0,1,2.0,1,-0.38512951671388684,-0.5836943459515638,-1.071817918796501,578.0
2021-12-03,2021,12,16,4,4,0,1,2.0,1,-0.38512951671388684,1.5188646910464887,-1.071817918796501,654.0
2021-12-03,2021,12,17,4,4,0,1,2.0,1,-0.48869567322295315,-0.831054232657217,-1.12491585825409,768.0
2021-12-03,2021,12,18,4,4,0,1,3.0,1,-0.5922618297320194,-0.9547341760100437,-0.7532302820509666,698.0
2021-12-03,2021,12,19,4,4,0,1,2.0,1,-0.6958279862410857,-0.9547341760100437,-0.3815447058478432,502.0
2021-12-03,2021,12,20,4,4,0,1,2.0,1,-0.6958279862410857,-1.6968138361270033,0.09633674927045828,395.0
2021-12-03,2021,12,21,4,4,0,1,2.0,1,-0.6958279862410857,-0.831054232657217,0.09633674927045828,315.0
2021-12-03,2021,12,22,4,4,0,1,2.0,1,-0.799394142750152,0.15838531416539592,0.09633674927045828,280.0
2021-12-03,2021,12,23,4,4,0,1,2.0,1,-0.9029602992592182,-0.831054232657217,0.6273161438463488,282.0
2021-12-04,2021,12,0,4,5,0,0,2.0,1,-0.799394142750152,-1.6968138361270033,0.36182644655840357,226.0
2021-12-04,2021,12,1,4,5,0,0,1.0,1,-0.799394142750152,-1.6968138361270033,0.36182644655840357,160.0
2021-12-04,2021,12,2,4,5,0,0,2.0,1,-0.799394142750152,-0.9547341760100437,0.36182644655840357,108.0
2021-12-04,2021,12,3,4,5,0,0,2.0,1,-0.799394142750152,-1.6968138361270033,0.36182644655840357,37.0
2021-12-04,2021,12,4,4,5,0,0,2.0,1,-0.9029602992592182,-0.9547341760100437,0.8928058411342941,24.0
2021-12-04,2021,12,5,4,5,0,0,2.0,1,-0.9029602992592182,-0.831054232657217,0.36182644655840357,16.0
2021-12-04,2021,12,6,4,5,0,0,1.0,1,-0.9029602992592182,-0.831054232657217,0.36182644655840357,54.0
2021-12-04,2021,12,7,4,5,0,0,1.0,1,-0.9029602992592182,-0.831054232657217,0.36182644655840357,110.0
2021-12-04,2021,12,8,4,5,0,0,1.0,1,-0.5922618297320194,-0.3363344592459106,-0.32844676639025416,251.0
2021-12-04,2021,12,9,4,5,0,0,1.0,1,-0.48869567322295315,-0.831054232657217,-0.7532302820509666,474.0
2021-12-04,2021,12,10,4,5,0,0,1.0,1,-0.2815633602048206,-0.5836943459515638,-1.2311117371692681,620.0
2021-12-04,2021,12,11,4,5,0,0,1.0,1,-0.17799720369575434,-0.831054232657217,-1.3904055555420354,718.0
2021-12-04,2021,12,12,4,5,0,0,1.0,1,-0.17799720369575434,-0.9547341760100437,-1.3904055555420354,805.0
2021-12-04,2021,12,13,4,5,0,0,2.0,1,-0.07443104718668808,-0.9547341760100437,-1.4966014344572134,840.0
2021-12-04,2021,12,14,4,5,0,0,2.0,1,-0.07443104718668808,-0.9547341760100437,-1.3373076160844461,935.0
2021-12-04,2021,12,15,4,5,0,0,2.0,1,-0.07443104718668808,0.15838531416539592,-1.4966014344572134,992.0
2021-12-04,2021,12,16,4,5,0,0,2.0,1,-0.2815633602048206,-1.6968138361270033,-1.2311117371692681,835.0
2021-12-04,2021,12,17,4,5,0,0,2.0,1,-0.2815633602048206,-1.6968138361270033,-1.2311117371692681,614.0
2021-12-04,2021,12,18,4,5,0,0,2.0,1,-0.38512951671388684,-0.9547341760100437,-0.7532302820509666,531.0
2021-12-04,2021,12,19,4,5,0,0,2.0,1,-0.6958279862410857,-0.9547341760100437,0.09633674927045828,495.0
2021-12-04,2021,12,20,4,5,0,0,2.0,1,-0.6958279862410857,-0.9547341760100437,0.36182644655840357,395.0
2021-12-04,2021,12,21,4,5,0,0,2.0,1,-0.48869567322295315,-0.5836943459515638,-0.7532302820509666,295.0
2021-12-04,2021,12,22,4,5,0,0,1.0,1,-0.799394142750152,-0.9547341760100437,0.36182644655840357,306.0
2021-12-04,2021,12,23,4,5,0,0,1.0,1,-0.799394142750152,-1.6968138361270033,0.36182644655840357,257.0
2021-12-05,2021,12,0,4,6,0,0,1.0,1,-0.9029602992592182,-1.6968138361270033,0.6273161438463488,199.0
2021-12-05,2021,12,1,4,6,0,0,3.0,1,-0.9029602992592182,-1.6968138361270033,0.6273161438463488,169.0
2021-12-05,2021,12,2,4,6,0,0,1.0,1,-1.1100926122773507,-0.831054232657217,0.8928058411342941,99.0
2021-12-05,2021,12,3,4,6,0,0,1.0,1,-1.2136587687864169,-0.08897457254025733,0.5742182043887598,66.0
2021-12-05,2021,12,4,4,6,0,0,1.0,1,-1.1100926122773507,-1.6968138361270033,0.5742182043887598,14.0
2021-12-05,2021,12,5,4,6,0,0,1.0,1,-1.1100926122773507,-1.6968138361270033,0.5742182043887598,19.0
2021-12-05,2021,12,6,4,6,0,0,1.0,1,-1.2136587687864169,-0.831054232657217,0.043238809812869226,41.0
2021-12-05,2021,12,7,4,6,0,0,3.0,1,-1.1100926122773507,-0.9547341760100437,-0.169152948017487,72.0
2021-12-05,2021,12,8,4,6,0,0,3.0,1,-0.799394142750152,-0.9547341760100437,-0.5939364636781994,181.0
2021-12-05,2021,12,9,4,6,0,0,3.0,1,-0.5922618297320194,-0.831054232657217,-1.12491585825409,320.0
2021-12-05,2021,12,10,4,6,0,0,2.0,1,-0.48869567322295315,-0.3363344592459106,-1.4435034949996244,447.0
2021-12-05,2021,12,11,4,6,0,0,2.0,1,-0.48869567322295315,0.15838531416539592,-1.2842096766268571,602.0
2021-12-05,2021,12,12,4,6,0,0,2.0,1,-0.38512951671388684,-0.5836943459515638,-1.3904055555420354,669.0
2021-12-05,2021,12,13,4,6,0,0,2.0,1,-0.38512951671388684,-0.5836943459515638,-1.5496993739148024,615.0
2021-12-05,2021,12,14,4,6,0,0,2.0,1,-0.38512951671388684,-0.5836943459515638,-1.5496993739148024,637.0
2021-12-05,2021,12,15,4,6,0,0,2.0,1,-0.38512951671388684,-0.3363344592459106,-1.3904055555420354,632.0
2021-12-05,2021,12,16,4,6,0,0,2.0,1,-0.5922618297320194,-0.08897457254025733,-1.12491585825409,615.0
2021-12-05,2021,12,17,4,6,0,0,2.0,1,-0.5922618297320194,-0.831054232657217,-0.9656220398813228,466.0
2021-12-05,2021,12,18,4,6,0,0,2.0,1,-0.5922618297320194,-1.6968138361270033,-0.9656220398813228,321.0
2021-12-05,2021,12,19,4,6,0,0,2.0,1,-0.5922618297320194,-1.6968138361270033,-0.9656220398813228,270.0
2021-12-05,2021,12,20,4,6,0,0,2.0,1,-0.5922618297320194,-1.6968138361270033,-0.7532302820509666,198.0
2021-12-05,2021,12,21,4,6,0,0,2.0,1,-0.5922618297320194,-0.9547341760100437,-0.7532302820509666,186.0
2021-12-05,2021,12,22,4,6,0,0,1.0,1,-0.5922618297320194,-1.6968138361270033,-0.9656220398813228,144.0
2021-12-05,2021,12,23,4,6,0,0,2.0,1,-0.5922618297320194,-1.6968138361270033,-0.7532302820509666,78.0
2021-12-06,2021,12,0,4,0,0,1,2.0,1,-0.6958279862410857,-1.6968138361270033,0.09633674927045828,40.0
2021-12-06,2021,12,1,4,0,0,1,2.0,1,-0.6958279862410857,-1.6968138361270033,0.09633674927045828,22.0
2021-12-06,2021,12,2,4,0,0,1,3.0,1,-0.6958279862410857,-0.831054232657217,0.09633674927045828,7.0
2021-12-06,2021,12,3,4,0,0,1,3.0,1,-0.799394142750152,-0.3363344592459106,0.36182644655840357,10.0
2021-12-06,2021,12,4,4,0,0,1,1.0,1,-0.6958279862410857,0.15838531416539592,0.36182644655840357,15.0
2021-12-06,2021,12,5,4,0,0,1,2.0,1,-0.6958279862410857,0.40574520087104915,0.6273161438463488,53.0
2021-12-06,2021,12,6,4,0,0,1,2.0,1,-0.6958279862410857,1.0241449176351822,0.6273161438463488,144.0
2021-12-06,2021,12,7,4,0,0,1,2.0,1,-0.48869567322295315,0.6531050875767024,0.6273161438463488,377.0
2021-12-06,2021,12,8,4,0,0,1,1.0,1,-0.38512951671388684,1.0241449176351822,0.41492438601599263,573.0
